product Name,Product URL,date,Price,special_title,date_20231212,Price_20231212,special_title_20231212,date_20231214,Price_20231214,special_title_20231214
【Lenovo】升級16G記憶體★15.6吋i5輕薄筆電(IdeaPad Slim 3i/82RK00QWTW/i5-1235U/8G/512G/W11/深淵藍),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11595739&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$15,111(售價已折)",滿1件折3879,2023-12-12,"$15,111(售價已折)",滿1件折3879,2023-12-14,"$15,111(售價已折)",滿1件折3879
【Lenovo】升級16G記憶體★15.6吋i5輕薄筆電(IdeaPad Slim 3i/82RK00QVTW/i5-1235U/8G/512G/W11/迷霧藍),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11595740&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$15,611(售價已折)",滿1件折3379,2023-12-12,"$15,611(售價已折)",滿1件折3379,2023-12-14,"$15,611(售價已折)",滿1件折3379
【Lenovo】升級16G記憶體★15.6吋i7獨顯電競筆電(Gaming 3i/82S900T6TW/i7-12650H/8G/512G/RTX3050TI/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11406107&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$27,490(售價已折)",滿1件折9500,2023-12-12,"$27,290(售價已折)",滿1件折9700,2023-12-14,"$27,290(售價已折)",滿1件折9700
【ThinkPad】升級16G記憶體★16吋i5商用筆電(E16//i5-1340P/8G/512G/Non-OS),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11811602&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$19,412(售價已折)",滿1件折3578,2023-12-12,"$19,412(售價已折)",滿1件折3578,2023-12-14,"$19,412(售價已折)",滿1件折3578
【ThinkPad】升級16G記憶體★14吋i5商用筆電(E14/i5-1340P/8G/512G/Non-OS),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11811601&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$19,412(售價已折)",滿1件折3078,2023-12-12,"$19,412(售價已折)",滿1件折3078,2023-12-14,"$19,412(售價已折)",滿1件折3078
【ThinkPad 聯想】升級16G記憶體★14吋i5商用筆電(ThinkBook 14/i5-1340P/8G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11962970&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$21,990(售價已折)",滿1件折3000,2023-12-12,"$21,990(售價已折)",滿1件折3000,2023-12-14,"$21,990(售價已折)",滿1件折3000
【ThinkPad 聯想】升級16G記憶體★14吋i7獨顯MX550商務筆電(Thinkbook 14/i7-1255U/8G/512G/MX550-2G/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11609367&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$24,490(售價已折)",滿1件折9500,2023-12-12,"$24,490(售價已折)",滿1件折9500,2023-12-14,"$24,490(售價已折)",滿1件折9500
【ThinkPad 聯想】升級16G記憶體★14吋i5獨顯MX550商務筆電(ThinkBook 14/i5-1235U/8G/512G/W11P DG W10P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11897173&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$24,490(售價已折)",滿1件折1500,2023-12-12,"$24,490(售價已折)",滿1件折1500,2023-12-14,"$24,490(售價已折)",滿1件折1500
【ThinkPad 聯想】升級16G記憶體組★16吋i7商用筆電(E16/i7-1360P/8G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11937945&str_category_code=2142800364&sourcePageType=4,2023-12-08,"$28,400(售價已折)",滿1件折2590,2023-12-12,"$28,400(售價已折)",滿1件折2590,2023-12-14,"$28,400(售價已折)",滿1件折2590
【Lenovo】送微軟M365+1TB雲端★14吋i7輕薄商用筆電(S14 G3/82TWA00FTW/i7-1255U/8+8G/512G/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12071045&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$20,912(售價已折)",滿1件折6078,2023-12-12,"$20,912(售價已折)",滿1件折6078,2023-12-14,"$20,912(售價已折)",滿1件折6078
【Lenovo】送微軟M365+1TB雲端★15.6吋R5輕薄筆電(IdeaPad Slim 1/82R400F8TW/R5-5500U/8G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019081&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$13,490(售價已折)",滿1件折3000,2023-12-12,"$13,490(售價已折)",滿1件折3000,2023-12-14,"$13,490(售價已折)",滿1件折3000
【Lenovo】送微軟M365+1TB雲端★15.6吋i5輕薄筆電(IdeaPad Slim 3i/82RK00QWTW/i5-1235U/8G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11580702&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$16,611(售價已折)",滿1件折3379,2023-12-12,"$16,611(售價已折)",滿1件折3379,2023-12-14,"$16,611(售價已折)",滿1件折3379
【Lenovo】送微軟M365+1TB雲端★15.6吋i5輕薄筆電(IdeaPad Slim 3/83EM0008TW/i5-13420H/16G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019086&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$20,490(售價已折)",滿1件折500,2023-12-12,"$20,490(售價已折)",滿1件折500,2023-12-14,"$20,490(售價已折)",滿1件折500
【Lenovo】送微軟M365+1TB雲端★15.6吋i5輕薄筆電(IdeaPad Slim 3i/82RK00QVTW/i5-1235U/8G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11580703&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$16,611(售價已折)",滿1件折3379,2023-12-12,"$16,611(售價已折)",滿1件折3379,2023-12-14,"$16,611(售價已折)",滿1件折3379
【ThinkPad 聯想】送微軟M365+1TB雲端★16吋i5商用筆電(E16/i5-1340P/8G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019091&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$24,412(售價已折)",滿1件折4578,2023-12-12,"$24,412(售價已折)",滿1件折4578,2023-12-14,"$24,412(售價已折)",滿1件折4578
【ThinkPad 聯想】送微軟M365+1TB雲端★15.6吋i7商用筆電(E15/i7-1260P/16G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019090&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$25,490(售價已折)",滿1件折500,2023-12-12,"$25,490(售價已折)",滿1件折500,,,
【Lenovo】送微軟M365+1TB雲端★14吋i3翻轉觸控筆電(IdeaPad FLEX 5/82Y00032TW/i3-1315U/8G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019089&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$21,490(售價已折)",滿1件折5500,2023-12-12,"$21,490(售價已折)",滿1件折5500,2023-12-14,"$21,490(售價已折)",滿1件折5500
【Lenovo】送微軟M365+1TB雲端★14吋i7輕薄筆電(IdeaPad Slim 5/82XD007HTW/i7-13620H/16G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019088&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$26,490(售價已折)",滿1件折1500,2023-12-12,"$26,490(售價已折)",滿1件折1500,2023-12-14,"$26,490(售價已折)",滿1件折1500
【Lenovo】送微軟M365+1TB雲端★17吋i5輕薄筆電(IdeaPad 3/82RL008MTW/i5-1235U/8G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019087&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$19,490(售價已折)",滿1件折1000,2023-12-12,"$19,490(售價已折)",滿1件折1000,2023-12-14,"$19,490(售價已折)",滿1件折1000
【Lenovo】送微軟M365+1TB雲端★15.6吋i5輕薄筆電(IdeaPad Slim 3/83EM0007TW/i5-13420H/16G/512G/W11/藍),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019085&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$20,490(售價已折)",滿1件折500,2023-12-12,"$20,490(售價已折)",滿1件折500,2023-12-14,"$20,490(售價已折)",滿1件折500
【Lenovo】送微軟M365+1TB雲端★15.6吋i5輕薄筆電(IdeaPad Slim 3/83ER000GTW/i5-12450H/8G/512G/W11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019084&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$16,611(售價已折)",滿1件折2279,2023-12-12,"$16,611(售價已折)",滿1件折2279,2023-12-14,"$16,611(售價已折)",滿1件折2279
【ThinkPad 聯想】送微軟M365+1TB雲端★ 14吋R5商務筆電(T14/R5-6650U/8G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11897174&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$23,490(售價已折)",滿1件折15410,2023-12-12,"$23,490(售價已折)",滿1件折15410,,,
【ThinkPad】送微軟M365+1TB雲端★16吋i5商用筆電(E16//i5-1340P/8G/512G/Non-OS),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11811629&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$20,412(售價已折)",滿1件折3578,2023-12-12,"$20,412(售價已折)",滿1件折3578,2023-12-14,"$20,412(售價已折)",滿1件折3578
【ThinkPad】送微軟M365+1TB雲端★14吋i5商用筆電(E14/i5-1340P/8G/512G/Non-OS),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11811618&str_category_code=2142800361&sourcePageType=4,2023-12-08,"$20,412(售價已折)",滿1件折3078,2023-12-12,"$20,412(售價已折)",滿1件折3078,2023-12-14,"$20,412(售價已折)",滿1件折3078
【ThinkPad 聯想】Office 2021組★15.6吋i5商務筆電(E15/i5-1240P/8G/512G/WIN11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11254139&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$22,990(售價已折)",滿1件折12000,2023-12-12,"$22,990(售價已折)",滿1件折12000,2023-12-14,"$22,990(售價已折)",滿1件折12000
【Lenovo】Office 2021組★15.6吋i5輕薄筆電(IdeaPad Slim 3i/82RK00QWTW/i5-1235U/8G/512G/W11/深淵藍),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11580675&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$19,111(售價已折)",滿1件折2879,2023-12-12,"$19,111(售價已折)",滿1件折2879,2023-12-14,"$19,111(售價已折)",滿1件折2879
【Lenovo】Office 2021組★15.6吋i5輕薄筆電(IdeaPad Slim 3i/82RK00QVTW/i5-1235U/8G/512G/W11/迷霧藍),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11580676&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$19,111(售價已折)",滿1件折2879,2023-12-12,"$19,111(售價已折)",滿1件折2879,2023-12-14,"$19,111(售價已折)",滿1件折2879
【Lenovo】Office 2021組★14吋R7輕薄筆電(Yoga Slim 7 Pro/82UU004STW/R7-6800HS/16GB/512GB/WIN11),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10988981&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$32,990(售價已折)",滿1件折7000,2023-12-12,"$32,990(售價已折)",滿1件折7000,2023-12-14,"$32,990(售價已折)",滿1件折7000
【Lenovo】Office 2021組★16吋R7獨顯RTX筆電(Yoga Slim 7 Pro/82UW003FTW/R7-6800HS/16G/512G/RTX3050/W11,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10988982&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$40,990(售價已折)",滿1件折6000,2023-12-12,"$40,990(售價已折)",滿1件折6000,2023-12-14,"$40,990(售價已折)",滿1件折6000
【ThinkPad 聯想】Office2021組★14吋i5商用筆電(ThinkBook 14/i5-1340P/8G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193831&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$28,990(售價已折)",滿1件折1000,2023-12-12,"$28,990(售價已折)",滿1件折1000,2023-12-14,"$28,990(售價已折)",滿1件折1000
【ThinkPad 聯想】Office2021組★14吋i5商用獨顯筆電(ThinkBook 14/i5-1235U/16G/512G/MX550/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193830&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$23,990(售價已折)",滿1件折1000,2023-12-12,"$23,990(售價已折)",滿1件折1000,2023-12-14,"$23,990(售價已折)",滿1件折1000
【ThinkPad 聯想】企業版Office2021組★14吋i7MX550商務筆電(ThinkBook 14/i7-1255U/8G/512G/MX550/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193828&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$38,990(售價已折)",滿1件折4000,2023-12-12,"$38,990(售價已折)",滿1件折4000,2023-12-14,"$38,990(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★14吋i5商務筆電(ThinkBook 14/i5-1235U/8G/512G/MX550/W11P DG W10P,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193827&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$33,990",★搭載W11P&享3年保固,2023-12-12,"$33,990",★搭載W11P&享3年保固,2023-12-14,"$33,990",★搭載W11P&享3年保固
【ThinkPad 聯想】Office2021組★15.6吋i5商用筆電(ThinkBook 15/i5-1340P/8G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193824&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$28,990(售價已折)",滿1件折1000,2023-12-12,"$28,990(售價已折)",滿1件折1000,2023-12-14,"$28,990(售價已折)",滿1件折1000
【ThinkPad 聯想】Office2021組★15.6吋i7商用筆電(ThinkBook 15/i7-1360P/16G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193822&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$33,990(售價已折)",滿1件折1000,2023-12-12,"$33,990(售價已折)",滿1件折1000,2023-12-14,"$33,990(售價已折)",滿1件折1000
【ThinkPad 聯想】Office2021組★15.6吋i5商用獨顯筆電(ThinkBook 15/i5-1235U/16G/512G/MX550/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193821&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$24,990(售價已折)",滿1件折1000,2023-12-12,"$24,990(售價已折)",滿1件折1000,2023-12-14,"$24,990(售價已折)",滿1件折1000
【Lenovo】企業版Office2021組★14吋i7輕薄商用筆電(S14 G3/82TWA00FTW/i7-1255U/8+8G/512G/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193820&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$29,990(售價已折)",滿1件折4000,2023-12-12,"$29,990(售價已折)",滿1件折4000,2023-12-14,"$29,990(售價已折)",滿1件折4000
【Lenovo】企業版Office2021組★14吋i5輕薄商用筆電(S14 G3/82TWA00ETW/i5-1235U/8+8G/512G/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193819&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$28,900",全網獨家★momo限定,2023-12-12,"$28,900",全網獨家★momo限定,2023-12-14,"$28,900",全網獨家★momo限定
【ThinkPad 聯想】企業版Office2021組★14吋i5商用筆電(X1 Carbon/i5-1340P/16G/1TB SSD/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193817&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$56,900(售價已折)",滿1件折4000,2023-12-12,"$56,900(售價已折)",滿1件折4000,2023-12-14,"$56,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★14吋i7商用筆電(X1 Carbon/i7-1370P/32G/1TB SSD/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193816&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$66,900(售價已折)",滿1件折4000,2023-12-12,"$66,900(售價已折)",滿1件折4000,2023-12-14,"$66,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★13.3吋i5商用筆電(X13/i5-1340P/16G/512G/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193814&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$49,900(售價已折)",滿1件折4000,2023-12-12,"$49,900(售價已折)",滿1件折4000,2023-12-14,"$49,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★13.3吋i7商用筆電(X13/i7-1360P/16G/1TB SSD/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193813&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$54,900(售價已折)",滿1件折4000,2023-12-12,"$54,900(售價已折)",滿1件折4000,2023-12-14,"$54,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★13吋R7PRO商務筆電(X13/R7PRO-6850U/16G/512GB SSD/W10P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193812&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$41,990",,2023-12-12,"$41,990",,2023-12-14,"$41,990",
【ThinkPad 聯想】企業版Office2021組★16吋i7商用輕薄筆電(T16/i7-1360P/16G/1TB SSD/MX550/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193810&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$53,900(售價已折)",滿1件折4000,2023-12-12,"$53,900(售價已折)",滿1件折4000,2023-12-14,"$53,900(售價已折)",滿1件折4000
【ThinkPad 聯想】Office2021組★14吋R5商務筆電(T14/R5-6650U/8G/512G/W11H),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193742&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$41,900(售價已折)",滿1件折1000,2023-12-12,"$41,900(售價已折)",滿1件折1000,,,
【ThinkPad 聯想】企業版Office2021組★14吋i5商用輕薄筆電(T14/i5-1340P/16G/512G/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193740&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$47,900(售價已折)",滿1件折4000,2023-12-12,"$47,900(售價已折)",滿1件折4000,2023-12-14,"$47,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★14吋i7商用輕薄筆電(T14/i7-1360P/16G/1TB SSD/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193729&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$54,900(售價已折)",滿1件折4000,2023-12-12,"$54,900(售價已折)",滿1件折4000,2023-12-14,"$54,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★14吋i5商用獨顯筆電(T14/i5-1240P/16G/512G/MX550/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193721&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$44,900(售價已折)",滿1件折4000,2023-12-12,"$44,900(售價已折)",滿1件折4000,2023-12-14,"$44,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★14吋i7商用獨顯筆電(T14/i7-1260P/16G/1T/MX550/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193595&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$48,900(售價已折)",滿1件折4000,2023-12-12,"$48,900(售價已折)",滿1件折4000,2023-12-14,"$48,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★14吋i7商用輕薄筆電(T14s/i7-1360P/16G/1TB SSD/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193586&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$57,900(售價已折)",滿1件折4000,2023-12-12,"$57,900(售價已折)",滿1件折4000,2023-12-14,"$57,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★15.6吋i5商用筆電(L15/i5-1340P/8G/512G SSD/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193571&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$36,900(售價已折)",滿1件折4000,2023-12-12,"$36,900(售價已折)",滿1件折4000,2023-12-14,"$36,900(售價已折)",滿1件折4000
【ThinkPad 聯想】企業版Office2021組★14吋i5商用筆電(L14/i5-1340P/8G/512G/W11P),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12193569&str_category_code=2142800362&sourcePageType=4,2023-12-08,"$36,900(售價已折)",滿1件折4000,2023-12-12,"$36,900(售價已折)",滿1件折4000,2023-12-14,"$36,900(售價已折)",滿1件折4000
